
TILLY,31.22,4.6548,241
CRUDS,21.84,4.4820,161
BUNNY,48.80,4.7358,245
LEWIS,18.82,4.5188,190
ULNAR,19.44,4.5310,210
UMRAH,25.26,4.5717,197
SPEER,22.13,4.6098,216
TELES,18.97,4.5959,212
MEREL,24.26,4.6297,220
DOING,29.04,4.4712,153
DAUBE,22.29,4.5314,170
BIDON,29.46,4.4656,150
GIROS,18.70,4.5214,185
ATOMS,18.23,4.4829,165
SITAR,15.51,4.4716,202
PERNS,17.28,4.4513,165
FUNKY,45.76,4.6600,212
DALED,23.39,4.6063,219
GAPES,18.15,4.4846,177
UNTIE,20.43,4.5392,212
FAWNS,25.44,4.5591,180
FLUES,21.17,4.5119,195
KITES,18.27,4.5388,203
WEDGY,35.61,4.6146,178
PIONY,26.29,4.4911,182
SHALL,24.20,4.6016,224
MALIK,25.39,4.5362,167
FUNGO,38.71,4.5951,180
SABRE,15.30,4.4660,189
THRUM,29.37,4.4976,175
FIVES,24.26,4.5938,200
CRESS,20.99,4.5886,222
FANNY,38.14,4.7176,232
GERAH,20.49,4.5301,195
TERNE,21.54,4.5782,193
HAPUS,22.14,4.5448,190
EUPAD,23.67,4.5310,169
PASEO,16.28,4.4560,177
BUSBY,41.34,4.7722,245
PULPY,45.36,4.6722,227
NDUJA,35.16,4.7163,218
MEWLS,21.81,4.5201,166
ROTED,18.74,4.4409,173
TEADE,21.47,4.5790,200
COMIC,36.30,4.6423,185
RIVED,25.35,4.5565,203
MAPAU,36.72,4.7077,202
SCUGS,35.57,4.7016,214
BROCH,30.73,4.4699,139
BYKED,33.63,4.6340,165
BELCH,28.01,4.4937,157
CEDES,22.96,4.5868,189
CRUVE,26.37,4.6167,205
FLYPE,29.81,4.5388,166
ETUDE,29.52,4.6349,214
KELEP,32.70,4.6466,185
CHARE,19.27,4.4881,193
WHOLE,24.10,4.5266,200
CLART,19.11,4.4114,163
HYLES,19.02,4.5136,206
CLEWS,21.29,4.4989,167
ORBED,22.95,4.4820,163
MARCH,25.76,4.5041,161
CUVEE,36.43,4.7635,241
QUYTE,30.50,4.7536,287
BOVID,35.97,4.5409,160
ZAIRE,18.86,4.6349,231
LOGOS,27.43,4.6479,210
UMBER,26.46,4.5864,173
PARER,21.87,4.6184,210
VOMIT,30.02,4.5557,186
SPAER,15.64,4.4114,175
UTILE,19.26,4.5184,209
BELEE,38.57,4.7904,249
FAUNA,35.49,4.7272,220
THANK,27.30,4.5149,182
VANGS,24.63,4.5946,207
IRONS,17.00,4.5141,185
ACARI,25.33,4.6262,221
GADID,33.08,4.6605,207
ROLLS,20.53,4.6414,236
RATED,16.97,4.4729,188
SHOGI,23.48,4.5344,180
BANTU,24.46,4.5496,178
KHORS,22.55,4.5305,189
NOMEN,27.27,4.6886,211
KEDGY,33.58,4.6501,184
PRILL,29.17,4.5725,192
MOMMY,58.32,4.8878,288
DROLL,27.83,4.5977,207
BUNIA,25.95,4.5816,200
APACE,25.58,4.5712,194
ALOED,17.48,4.4712,189
BOYAU,26.41,4.6748,224
RONTE,16.98,4.4651,177
PUJAS,27.34,4.6678,222
UMPTY,37.18,4.5570,157
RUMPS,25.03,4.4937,138
CAMEL,19.61,4.4465,143
STRAY,16.95,4.5076,193
DWEEB,43.11,4.6947,179
PULIK,32.01,4.5396,177
SENTS,20.33,4.5985,210
PESKY,25.89,4.5786,188
ANTAS,21.55,4.6016,223
FUZED,38.74,4.6977,205
CRAMP,25.64,4.4539,133
MAMMY,50.37,4.8779,287
MUTON,27.45,4.5279,176
BITOU,25.93,4.5751,196
SKATT,26.34,4.6618,224
AYAHS,25.80,4.7241,259
DOWAR,23.98,4.5370,192
GUNKS,31.29,4.5964,177
KIBBE,35.67,4.7635,215
FETCH,30.52,4.4989,151
SHOCK,28.83,4.5258,159
DREED,35.58,4.7900,269
MAMIE,22.96,4.6864,230
DISKS,32.96,4.7059,210
WARNS,18.49,4.5457,188
CURLY,26.09,4.5409,203
WHATA,38.35,4.7215,212
ARNAS,19.31,4.6470,230
DAILY,22.33,4.4920,185
FOILS,21.00,4.5141,186
CHACO,33.09,4.6618,232
HESTS,24.11,4.6349,228
PARKS,20.46,4.5297,186
CRIMS,20.32,4.4435,147
ANNEX,30.43,4.8116,299
COBZA,34.67,4.6492,180
VIBEY,30.24,4.6657,220
VENGE,40.52,4.7237,227
HENDS,20.00,4.4595,157
BUDAS,22.61,4.5284,173
SNECK,22.81,4.5427,175
NINJA,39.45,4.8333,270
AGAVE,32.80,4.7362,249
SPREE,21.32,4.6016,215
YEXED,42.81,4.8337,266
LIKED,23.86,4.5470,186
METRE,24.47,4.6189,207
BISKS,36.04,4.7129,208
GUMMY,58.59,4.7531,222
LOYAL,27.21,4.6968,262
CANDY,26.04,4.4907,157
SIMPS,32.48,4.6210,169
PULKS,28.65,4.5128,158
GONCH,34.57,4.5331,168
FLOOD,41.52,4.6414,195
STAMP,21.93,4.4478,138
GYANS,21.62,4.5673,212
PLAID,22.96,4.4145,135
PESOS,22.81,4.6011,201
DIVNA,30.16,4.5743,178
CAGEY,21.61,4.5860,189
LAICH,22.96,4.4660,171
QAPIK,35.45,4.6799,203
LAKER,18.07,4.5634,214
RUDIS,19.89,4.5210,196
UNETH,24.92,4.5383,197
REIKI,27.09,4.7414,249
YIRDS,19.87,4.5297,191
PESTY,21.16,4.4656,163
ZUZIM,56.65,4.8818,275
CASES,18.51,4.6379,239
DEWAN,23.73,4.5271,170
SCAPA,27.42,4.5881,183
BERTH,23.48,4.5002,168
JOBED,31.82,4.6626,187
KARZY,32.23,4.7835,271
PATCH,27.91,4.4439,141
SCHUL,26.29,4.4872,167
SEDGE,25.67,4.6094,196
SEEMS,30.66,4.7848,245
MAIKS,21.06,4.5708,176
HATED,19.47,4.4747,182
FRUMP,38.02,4.5249,119
PUKER,25.52,4.6172,194
MAKIS,21.26,4.5756,178
TRAGI,20.43,4.5076,177
MIXTE,27.38,4.6310,214
BOTEL,20.29,4.4608,163
RALPH,22.07,4.4556,178
COYAU,24.09,4.6501,241
PROIN,22.14,4.4218,155
TICKY,31.97,4.5951,192
OOMPH,47.19,4.6804,187
KIPPA,38.17,4.7168,200
AZIDO,28.45,4.6358,204
POUFS,27.44,4.5314,175
CREEK,29.95,4.6773,204
HALON,20.69,4.5063,198
POLKA,25.59,4.5340,155
SIDLE,17.02,4.4357,175
LOUND,25.66,4.4946,184
TAWNY,26.25,4.5522,170
PROKE,22.17,4.5067,173
UNBED,27.91,4.5180,169
BITTE,27.86,4.6587,225
FOCUS,26.54,4.5738,182
FUGIO,34.33,4.6275,204
LIRAS,15.37,4.4911,194
TUART,24.52,4.6466,253
SLAMS,23.77,4.6193,218
TOTER,21.21,4.6336,233
POINT,23.39,4.4110,152
SELLA,18.36,4.6293,246
SULKY,27.22,4.6085,230
BRONC,26.57,4.4612,141
SALMI,18.43,4.4907,165
REPAY,19.74,4.5301,196
GOLFS,26.02,4.5258,156
OUGHT,32.40,4.5803,200
MASSE,20.48,4.6366,223
HUDNA,27.68,4.5379,177
WIVED,33.77,4.6379,196
TABLA,29.45,4.6280,199
NIXES,20.84,4.6332,231
REIFS,18.61,4.4937,209
HONAN,28.71,4.6817,233
TOLLS,22.20,4.6063,217
RIMUS,20.76,4.5392,202
MAKAR,32.70,4.7324,224
GOIER,18.83,4.5011,202
CLIME,22.23,4.4448,156
WALTY,25.38,4.5595,204
LYRES,16.13,4.5271,211
STOBS,27.84,4.6566,203
LAXLY,40.81,4.8328,293
ANKER,19.33,4.5903,214
SOPOR,25.01,4.5695,202
BUNGY,42.93,4.6042,190
NAANS,28.45,4.8012,290
TYNDE,22.61,4.5024,174
PSEUD,24.14,4.5115,162
NUBIA,26.30,4.5907,203
STRUM,21.98,4.5006,170
OLLIE,22.72,4.6440,247
SCONE,17.03,4.4379,171
SILEN,15.90,4.4552,191
EIKED,32.34,4.7293,223
WHORT,28.40,4.4907,188
COOER,23.58,4.6215,226
SKEDS,28.78,4.7163,228
LEANY,18.32,4.5019,204
DUVET,28.01,4.5591,173
TOWZE,29.06,4.6683,224
SLICE,16.64,4.4149,178
KAROS,17.18,4.5734,207
AURES,14.73,4.5318,226
FREES,23.34,4.6514,244
SAMEK,18.24,4.5505,196
VIGAS,23.81,4.6029,204
AWEEL,25.96,4.6570,240
RANCE,16.95,4.4495,171
PANIM,24.70,4.4781,135
WEIZE,39.33,4.8627,274
TABBY,34.10,4.7150,221
OCHRY,29.29,4.5695,202
LUMME,31.18,4.6847,223
MULGA,30.12,4.5799,166
QUODS,28.83,4.6994,231
SAUCY,20.04,4.5756,236
GIGOT,32.75,4.6696,215
DISCI,31.92,4.6375,197
TENTY,27.67,4.6773,238
PADDY,37.49,4.6722,190
COSET,16.85,4.4270,164
SMALL,24.69,4.5990,216
DOLCI,25.02,4.4664,156
GOODY,45.13,4.7176,209
CIMEX,30.61,4.6375,184
ODOUR,32.50,4.6869,244
SEGUE,24.60,4.6717,268
VEILS,19.61,4.5344,200
COKES,19.26,4.5414,186
CANTY,22.82,4.4894,166
SPITE,17.98,4.4266,165
HOHED,29.50,4.6825,219
MACON,23.79,4.4998,143
SUNIS,26.32,4.6912,238
SCROD,19.91,4.4569,163
SDEIN,18.78,4.4807,174
GUPPY,56.94,4.7211,224
VAPID,29.74,4.5401,162
RONDO,30.94,4.6457,203
PIXES,23.07,4.6037,201
KITER,19.97,4.5717,212
MIDGY,38.60,4.5474,155
KHOJA,36.87,4.7401,227
CAVES,18.32,4.5591,200
ROULE,17.58,4.5197,225
PAYER,19.06,4.5197,199
KNIFE,29.12,4.5985,189
SORDO,23.65,4.6223,221
AIDES,15.43,4.4742,185
PISCO,23.31,4.4426,141
FARER,24.45,4.6895,244
GECKS,24.11,4.5764,170
HURDS,22.73,4.5110,172
MURID,27.18,4.5214,164
GAVEL,24.38,4.5518,211
MESIC,20.50,4.4916,162
SURAH,18.50,4.5271,208
CROPS,20.65,4.3980,134
ELAND,19.26,4.4612,181
VENEY,35.36,4.7822,251
DREAR,23.29,4.6574,232
ACRES,14.78,4.4591,194
RASPS,22.46,4.6453,222
GEALS,16.68,4.4946,202
WEIRD,23.44,4.5145,195
WOALD,24.01,4.5184,179
PLIMS,23.51,4.4322,129
FAFFY,55.82,4.9151,310
SCUBA,23.50,4.5591,179
BRUSK,27.92,4.5401,179
AYINS,18.06,4.5370,215
GITCH,32.99,4.5271,164
BASTO,19.17,4.4933,191
AGMAS,29.12,4.6704,210
NOILS,17.37,4.4768,178
FETOR,21.25,4.4820,162
YLKES,20.34,4.5890,227
YOMIM,36.15,4.7276,226
COZES,20.59,4.6297,221
COARB,21.95,4.4586,156
BOUGE,26.90,4.5972,208
SPILT,20.79,4.3733,133
ROQUE,24.23,4.7194,266
EATEN,20.63,4.6184,233
BRADS,19.03,4.4833,158
TOZIE,22.09,4.6327,235
MAGMA,53.11,4.8454,258
TARTS,19.17,4.6267,234
ROSIT,17.02,4.4374,183
DRATS,16.64,4.4443,167
AWAIT,29.75,4.6739,221
SAKTI,19.24,4.5747,188
POLIO,30.99,4.6254,200
THUNK,35.33,4.5453,172
PAVIS,22.27,4.5444,185
EOSIN,17.68,4.5076,212
SIGNS,29.57,4.6492,205
LETCH,23.52,4.4417,163
NACHO,24.53,4.5444,185
MUONS,22.57,4.5115,166
AVINE,21.71,4.5764,211
SHIES,21.64,4.6410,245
BLETS,18.84,4.4379,161
BIELD,24.41,4.4742,158
BAPUS,22.65,4.5435,169
DURED,28.11,4.7211,247
MOCHI,31.81,4.5444,157
ACTON,21.67,4.4387,169
WITCH,35.97,4.5453,168
RECTI,19.24,4.4638,169
NONAS,20.77,4.6488,234
FRILL,33.30,4.6527,216
REEKY,30.19,4.8172,283
WOLFS,27.64,4.5509,163
FAVOR,27.82,4.6102,197
OOBIT,32.40,4.6479,215
POOFS,34.73,4.6327,185
TRUES,16.09,4.4794,209
WINGE,28.07,4.5595,176
OXBOW,71.75,4.8605,268
DEXES,30.01,4.7497,238
JURES,20.62,4.7012,269
RECTA,17.49,4.4773,179
ENACT,19.36,4.4314,180
QOPHS,32.34,4.6314,206
STORE,14.99,4.4664,206
YESTY,24.43,4.6804,236
SAMAS,32.01,4.8047,274
ROGUE,21.24,4.5574,208
INCUS,23.05,4.5565,183
NOMIC,27.59,4.5106,146
SPRAG,20.61,4.4859,160
PRIMA,23.32,4.4959,138
TONGS,21.45,4.4608,156
SERIN,15.50,4.4621,192
LEPER,25.24,4.6345,196
MULED,24.95,4.4760,158
SENOR,15.16,4.4612,189
PHONS,23.34,4.4093,136
GLEYS,21.01,4.5526,198
IGGED,34.02,4.7068,209
FERMI,24.99,4.5583,171
GLENT,22.47,4.4435,165
ASDIC,21.50,4.4929,156
POPSY,32.45,4.6570,209
LENTO,18.21,4.4790,185
YAGES,17.41,4.5764,226
HIRED,20.75,4.4699,197
GLAZE,25.33,4.6107,224
IVIES,25.66,4.7250,256
BOXES,22.73,4.6535,241
TANGY,25.21,4.5405,175
SAKIA,24.46,4.7298,249
BOOAI,28.80,4.6726,211
PIUMS,25.73,4.5375,151
PLUMB,39.38,4.4903,128
KAMES,18.28,4.5708,194
ELOIN,19.22,4.4959,203
DINAR,20.51,4.4842,170
MATER,17.32,4.4846,186
DELES,21.49,4.5738,203
BOYAR,22.47,4.5647,208
TWERP,25.50,4.5084,155
TAKES,16.25,4.5305,194
PEEPS,32.54,4.7497,246
MASES,19.63,4.6618,239
PROYN,25.37,4.4712,173
BEARS,15.89,4.4617,191
UPSEY,22.79,4.5561,211
SOCLE,16.17,4.4439,175
UNTIL,24.11,4.4924,182
OOTID,30.07,4.6150,218
POSES,22.13,4.6094,215
ATTAR,31.90,4.7848,269
PUBIS,25.86,4.5513,161
BAKEN,22.95,4.5699,186
COMBO,48.19,4.6830,174
FACET,21.39,4.4608,177
SPEEL,22.99,4.5621,198
ANNOY,29.27,4.7146,267
KRAIT,20.20,4.5357,186
LEESE,26.48,4.7523,268
YAKKA,52.78,4.9610,334
CARON,19.06,4.4599,166
RADGE,19.85,4.4881,178
OREAD,17.64,4.4955,204
DOWNA,27.57,4.5578,163
UMBRA,28.38,4.6003,174
READS,15.13,4.4469,164
EATER,19.13,4.6371,250
RELET,20.83,4.5855,217
BABUL,33.90,4.7194,238
POUFF,47.23,4.7272,226
BALKS,22.84,4.5474,185
PHISH,34.83,4.5907,178
AZOTH,29.16,4.6414,210
POETS,18.02,4.4166,168
GENES,23.50,4.6314,202
EVADE,31.03,4.6999,230
MINGS,25.66,4.5019,149
MATHS,21.25,4.4920,166
CIBOL,26.80,4.4664,141
HOVES,20.96,4.5691,226
BATTY,33.60,4.7033,220
STAGY,20.89,4.5366,187
TITUP,36.51,4.6579,206
ZANZE,29.25,4.8151,285
BODES,19.06,4.4721,171
CROGS,20.82,4.4708,167
DONGA,26.62,4.5080,180
CURLS,19.70,4.4738,167
SEDAN,16.57,4.4851,183
YAPPY,49.48,4.8558,273
PROSS,24.47,4.5847,185
SANES,17.21,4.6410,249
INNER,23.71,4.6981,249
KREWE,34.49,4.7813,243
FUJIS,34.26,4.7276,225
HOOFS,34.32,4.6739,193
BAYLE,20.75,4.5180,188
PONES,17.43,4.4335,173
BABES,20.38,4.6713,248
GROSZ,27.52,4.6362,211
MOYLE,21.72,4.5336,203
MEDIA,21.41,4.5236,164
NOUPS,22.70,4.4855,162
CLUED,23.44,4.4443,163
KONKS,30.59,4.7094,239
BOABS,23.35,4.6626,223
PAPPI,41.46,4.7951,254
SHRED,18.20,4.4734,185
SNOOT,24.08,4.5492,201
WINGY,39.20,4.5938,191
TORRS,20.88,4.6133,198
FYRDS,26.18,4.5535,170
NEIFS,20.52,4.5076,185
AGAST,25.61,4.5959,210
THORO,30.29,4.6267,238
HULLY,43.17,4.7124,273
HOWSO,37.68,4.6709,203
BOFFO,70.43,4.8900,270
YELPS,20.32,4.5041,182
ZAPPY,48.97,4.8346,260
TRETS,19.51,4.5985,240
POMES,19.41,4.4656,142
BRIBE,26.47,4.6786,223
LIMEY,22.31,4.5600,199
DUNGS,27.41,4.5210,172
SNIPS,28.78,4.6016,201
SILTY,19.69,4.4825,177
ALGUM,29.86,4.5548,153
DUMPS,29.53,4.4985,125
PSYCH,34.14,4.5249,159
LEASH,16.56,4.4556,192
KBARS,21.71,4.5578,182
NASTY,19.12,4.5305,191
GIPON,29.66,4.4396,143
PARRS,21.91,4.6180,218
DRAWN,25.07,4.5119,167
ASPIE,17.41,4.4656,171
SKIRL,20.05,4.5349,189
WAILS,18.74,4.5084,188
YARTA,24.83,4.6934,256
HELIO,19.55,4.5162,204
NAZIR,23.65,4.6713,232
ZINGS,30.73,4.6453,203
EYERS,21.39,4.6999,264
CRIES,15.65,4.4262,190
POOLS,26.56,4.5851,184
NEDDY,33.77,4.6890,216
COZED,28.41,4.6288,184
ZESTS,28.08,4.7683,272
SPREW,20.92,4.5188,175
GNASH,23.59,4.5162,170
PEIZE,35.69,4.7817,230
XENON,34.18,4.8064,290
CRUDE,22.48,4.5180,200
TIKES,18.21,4.5288,199
SAICE,14.70,4.4296,180
HAULM,26.30,4.5379,173
CRASH,20.10,4.4660,169
FENIS,20.02,4.4994,181
NIEFS,21.13,4.5158,178
DIEBS,20.12,4.4903,170
HALID,22.35,4.4742,165
PALAY,32.60,4.6423,226
HANSA,25.17,4.6271,214
GABBA,54.98,4.8740,286
BELLE,39.36,4.7683,248
RYMME,29.75,4.7596,251
ZOEAS,17.98,4.6492,246
ETATS,19.25,4.6466,238
MUSKY,34.91,4.6665,206
CURLI,23.01,4.5245,206
LOUPE,21.47,4.5028,183
PUNTO,26.97,4.4963,175
SILEX,19.89,4.6293,234
HEYED,33.45,4.7020,232
REEDE,34.91,4.8099,269
TRAPS,17.65,4.4101,147
RORIC,27.30,4.6340,210
BOSON,31.29,4.6228,206
ANATA,35.37,4.7839,255
PUERS,19.18,4.4989,182
CHOWS,29.10,4.5292,159
WIVER,27.82,4.6314,223
TWOER,20.40,4.5110,187
BAWRS,21.28,4.5643,185
BEACH,24.11,4.5123,170
SQUAB,29.25,4.7124,238
WHIFT,40.87,4.5457,153
LITHE,20.13,4.4807,175
ROTAL,17.23,4.4560,183
GAUDY,29.70,4.6089,200
SLUMP,27.10,4.4599,129
CRANK,24.42,4.5076,184
MERRY,29.33,4.7220,246
DOOLS,24.90,4.6042,198
MODUS,24.06,4.5128,153
SIZAR,19.61,4.6561,241
MAWNS,22.74,4.5405,168
KNOWS,28.77,4.5903,183
NODDY,39.26,4.7124,231
ASWIM,25.01,4.5747,169
DAGGY,39.89,4.7319,221
BIRSE,17.61,4.4799,179
YUKED,29.89,4.6769,226
FILED,25.41,4.5015,165
MAZER,23.02,4.6527,216
COVEY,27.00,4.6405,215
WOOLY,40.96,4.7337,266
CREDO,21.33,4.4608,163
SPIVS,37.11,4.6756,200
ADHAN,33.95,4.6414,203
ETUIS,18.61,4.5565,212
NOULS,19.37,4.5275,187
VITTA,34.67,4.7492,247
BODGE,27.84,4.5219,151
SHOER,16.24,4.4812,216
TAROS,14.82,4.4578,189
JURAL,25.55,4.6838,253
METIC,22.78,4.4885,173
COTES,16.18,4.4296,158
DJINN,52.62,4.7479,227
DOLIA,20.86,4.4768,180
FREED,32.48,4.6496,210
VUTTY,49.96,4.7913,273
SOZIN,23.81,4.6483,223
FARLE,18.80,4.5232,190
RUTTY,33.38,4.6877,262
ARLED,17.20,4.4413,178
LIVOR,24.38,4.5392,193
BACCA,49.98,4.8090,251
TOPAZ,27.99,4.6011,184
DOWER,23.43,4.5496,190
KATIS,18.89,4.5505,194
REFIS,18.54,4.5162,207
VOTED,25.10,4.5318,182
AZUKI,35.01,4.8099,264
PAWLS,22.31,4.4968,147
DOILY,24.35,4.5353,188
FOIST,22.09,4.4946,173
SAVEY,18.42,4.6340,249
STOOP,28.21,4.5660,187
SWAPS,31.09,4.6531,212
DWINE,26.33,4.5279,168
GENTS,19.14,4.4405,162
LAARI,22.05,4.6622,223
GOODS,30.79,4.6371,180
WIDOW,41.15,4.7016,212
AIDOI,27.55,4.6349,213
BARGE,20.85,4.5197,185
FOULE,23.37,4.5626,217
MERSE,21.60,4.6167,203
CRAAL,25.01,4.6072,209
GLEED,31.82,4.5829,173
LANAS,20.75,4.6293,220
DRONE,19.10,4.4392,152
LOGIN,25.46,4.5149,181
FIEND,27.63,4.4981,147
KIEVS,24.72,4.6228,216
BULKY,41.29,4.6301,214
DEBYE,36.41,4.6938,192
SWITH,26.70,4.5301,192
SHARN,17.73,4.4565,186
SLISH,26.36,4.5959,204
CURRY,36.54,4.7051,263
BLUNK,36.79,4.5466,163
BURST,22.71,4.4396,171
LINTS,18.50,4.4348,170
YEUKY,37.52,4.8489,293
YAPPS,27.48,4.6916,221
CAVIL,26.55,4.5167,177
TERNS,15.49,4.4495,171
FIQHS,37.18,4.6986,213
CARBS,18.81,4.5015,161
CHICA,34.84,4.6518,211
SLOMO,26.96,4.6241,199
FAYER,21.06,4.5985,228
NEMAS,16.64,4.5011,172
ANURA,26.27,4.7276,264
ARPEN,17.96,4.4539,180
CAROL,18.29,4.4452,182
LEZZA,30.96,4.8276,284
FISTY,26.97,4.5496,194
HYNDE,26.14,4.5522,177
KLICK,42.41,4.6808,214
HALTS,18.21,4.4517,182
VARAN,30.81,4.7436,261
PITHY,31.77,4.5331,181
USERS,22.07,4.7354,268
LISKS,29.62,4.7068,228
TEALS,14.47,4.4392,178
SUKHS,40.31,4.7544,236
INURE,19.27,4.5760,223
JUNCO,38.27,4.6834,224
SKIMS,34.54,4.7172,210
ARIAS,18.24,4.6384,235
DUROC,26.27,4.5132,186
IODIN,33.17,4.6206,198
SOUCE,17.58,4.5136,213
ODIUM,29.23,4.5414,159
SOARE,13.41,4.4630,219
UNSOD,23.80,4.5292,181
BLUSH,28.27,4.4647,150
TRAPE,17.28,4.4101,160
GRILL,30.52,4.6436,214
VENAL,22.00,4.5686,220
PAWAS,29.82,4.6613,212
SOFTA,20.29,4.5067,176
RUNNY,34.75,4.7146,279
BLASH,22.41,4.4630,161
RABBI,27.99,4.6951,224
TITER,21.90,4.6466,251
SHEET,22.69,4.5777,238
DEFAT,22.69,4.4911,172
MOWRA,25.10,4.5613,171
FLIPS,26.32,4.4712,141
VEGES,29.94,4.7224,236
FENDS,22.11,4.4946,147
ALOIN,19.23,4.4617,186
CABER,19.45,4.4998,174
PUMPS,39.37,4.6843,180
ABELE,24.92,4.6249,214
OUPED,24.48,4.5370,173
CAPES,16.82,4.4305,159
WELSH,22.77,4.4859,162
TRIFF,34.83,4.6657,222
AISLE,14.97,4.4872,199
LOFTY,29.36,4.5570,178
APISM,22.02,4.4487,126
BAZOO,41.44,4.8194,251
AGLEE,24.28,4.6410,229
IONIC,32.59,4.6570,218
SCENA,16.77,4.4760,177
SPIRY,21.17,4.4825,174
SIETH,18.69,4.4690,202
HOWKS,31.61,4.5964,176
OPSIN,22.54,4.4612,153
GIBED,28.32,4.5193,153
OBOES,22.87,4.6804,232
SQUEG,27.01,4.7185,278
NINER,22.95,4.6795,243
REPIN,20.43,4.4491,159
GOOKY,49.00,4.8068,267
CYLIX,37.09,4.6730,208
CORSE,16.11,4.4383,176
EUROS,16.72,4.5444,227
BUNAS,20.94,4.5565,189
KAMIK,35.69,4.7358,232
DUELS,19.36,4.4712,186
MOTIF,29.54,4.5128,156
LARDY,21.30,4.5028,186
JAMBU,41.02,4.7549,205
TUISM,23.23,4.4729,163
BIBLE,28.64,4.6761,222
HILUS,21.62,4.5427,208
CABBY,38.80,4.7220,219
PSOAE,16.72,4.4560,169
AUMIL,23.56,4.5284,193
AGONE,19.84,4.5050,188
MEASE,19.84,4.6068,216
PENKS,22.24,4.5149,156
DUNKS,27.59,4.5868,176
FERNS,18.98,4.5123,175
NETTS,21.13,4.5951,212
HUSOS,29.52,4.7124,258
POLKS,24.24,4.4989,142
CUBES,20.91,4.5435,191
NEPIT,21.48,4.4439,168
ABLET,19.03,4.4547,160
KURTA,23.15,4.5985,223
VISOR,21.57,4.5656,196
VARIX,29.93,4.7350,258
DOXIE,25.31,4.6288,223
BRENT,21.40,4.4448,170
AZURY,29.17,4.7570,279
MARVY,29.12,4.6544,216
SPOON,28.75,4.5474,172
BIRDS,21.02,4.4963,171
LOUIE,18.05,4.5634,227
ROBOT,31.25,4.6436,206
UPSET,20.72,4.4651,181
REMET,24.48,4.6007,202
MAZEY,26.75,4.6973,219
REMAP,20.56,4.5037,154
KUTAS,21.44,4.5847,205
PLESH,21.85,4.4240,149
YULAN,23.79,4.6029,220
NOELS,16.02,4.4907,185
DEVAS,19.73,4.5457,194
DITAS,17.54,4.4647,188
BROOM,37.96,4.6453,184
STOLN,18.34,4.4491,170
STOEP,17.74,4.4192,157
EVERT,31.49,4.6973,245
CELLA,23.92,4.6245,229
GREET,25.57,4.6133,211
GRINS,20.33,4.4695,182
COMER,20.79,4.4747,161
DECOY,23.98,4.5418,189
GRRLS,24.63,4.6301,208
TALLS,20.44,4.5890,220
GRAVE,23.16,4.5712,200
SUINT,20.36,4.4504,183
SEANS,17.87,4.6163,228
BETTA,26.09,4.6726,228
ASSAM,37.66,4.7969,266
SAKIS,24.08,4.7289,248
SYCES,23.24,4.6899,268
DURES,17.89,4.5045,196
VOICE,23.93,4.5331,194
MIROS,18.11,4.5058,172
LOAST,15.95,4.4253,167
WOLDS,23.55,4.5162,177
LURER,23.43,4.6955,265
KILPS,25.28,4.5037,143
LOTAH,20.73,4.4673,193
MINTS,21.22,4.4331,160
LURGI,25.39,4.5760,220
SCOOP,31.15,4.5656,158
WHETS,23.76,4.5236,196
HYPHA,42.28,4.7337,229
KROON,33.20,4.6986,221
STUPA,21.81,4.4920,183
NARES,13.89,4.5145,205
LIEUS,17.24,4.5266,215
DORAD,25.42,4.6440,231
EPRIS,17.90,4.4682,180
DUXES,24.63,4.6683,246
ARILS,15.03,4.4643,188
AIRNS,15.65,4.4890,198
MIRKY,30.12,4.6089,191
HAICK,28.47,4.5565,178
RUMOR,33.22,4.6752,221
FARES,16.61,4.5084,198
LOREL,20.60,4.6405,236
BRUGH,36.59,4.5544,169
SIGHS,32.49,4.6830,203
PALLS,24.07,4.5964,206
VAIRY,23.46,4.6470,235
PALMY,28.52,4.5067,157
BOCCE,30.91,4.6522,206
MOPED,25.29,4.4924,120
GUMPS,32.77,4.5314,129
RUSMA,20.78,4.5816,211
HUMFS,34.94,4.5682,150
ERUCT,21.62,4.4413,194
TYPES,19.61,4.4963,188
TUFFE,34.34,4.7237,239
CEORL,18.17,4.4223,179
DIGHT,32.14,4.4924,161
OARED,16.50,4.4937,199
CYCLO,37.03,4.6977,230
AVENS,18.89,4.5764,207
FORCE,22.40,4.4911,171
NARCO,19.31,4.4890,179
OBANG,27.65,4.5448,158
JUMPY,55.77,4.7150,192
WOOER,27.07,4.7129,250
GIGHE,33.24,4.7272,233
ABORE,18.02,4.5041,191
SUITE,16.86,4.5067,217
TANKY,25.59,4.5795,185
VODUN,35.42,4.6176,191
RAYAS,20.59,4.6964,253
POOKA,35.40,4.6730,208
PIANO,20.88,4.4682,165
TAPPA,40.77,4.7726,243
TOISE,15.37,4.4582,192
AINGA,32.15,4.6986,228
DHABA,39.82,4.6501,190
TOTES,18.96,4.6245,240
SCULK,27.70,4.5249,183
ABBEY,28.76,4.7332,244
SIEVE,24.76,4.7033,256
WEELS,24.78,4.6462,228
NAIKS,19.63,4.5777,196
TWEED,33.60,4.6349,210
RESEE,25.65,4.7778,308
RAPHE,19.08,4.4777,161
CREEL,23.44,4.5717,206
SECHS,26.06,4.6427,198
AROMA,25.79,4.6397,217
PIOUS,20.61,4.5167,186
DEARS,15.45,4.4521,169
FILLS,30.67,4.6592,208
SEELS,25.64,4.7666,277
HICKS,29.05,4.5561,170
